word1,word2,word3,word4,category,difficulty,General Category,game_id
hoop,chandelier,stud,drop,kinds of earrings,very_hard,Members of a Set/Entities,276
smooth,graceful,fluid,natural,effortless,easy,Descriptor/Adjective Synonyms,276
common,routine,regular,standard,everyday,medium,Descriptor/Adjective Synonyms,277
spread,fan,branch,radiate,emanate,easy,Noun/Concept Synonyms,277
pain,pamplemousse,vinaigrette,cornichon,french food words,hard,Noun/Concept Synonyms,277
butter,butcher,butterfly,bowie,kinds of knives,very_hard,Members of a Set/Entities,277
card,clown,cutup,joker,funny person,hard,Noun/Concept Synonyms,278
laundry,short,to-do,bucket,kinds of lists,very_hard,Members of a Set/Entities,278
hammy,dramatic,camp,overdone,"exaggerated, as a performance",medium,Noun/Concept Synonyms,278
seal,stamp,mark,label,emblem,easy,Noun/Concept Synonyms,278
toilet,tissue,crepe,rolling,kinds of soft/lightweight paper,very_hard,Members of a Set/Entities,279
wardrobe,chest,console,vanity,furniture,hard,Noun/Concept Synonyms,279
example,model,symbol,ideal,embodiment,easy,Noun/Concept Synonyms,279
fine,quality,sterling,prime,excellent,medium,Noun/Concept Synonyms,279
bingo,roulette,lottery,war,games of chance,hard,Noun/Concept Synonyms,280
neato,nifty,aces,keen,"excellent, in old slang",medium,Noun/Concept Synonyms,280
clay,carpet,hard,grass,kinds of tennis courts,very_hard,Members of a Set/Entities,280
engage,contract,retain,sign,employ,easy,Descriptor/Adjective Synonyms,280
extract,quote,clip,passage,excerpt,medium,Noun/Concept Synonyms,281
copy,mirror,parrot,echo,emulate,easy,Noun/Concept Synonyms,281
diesel,regular,premium,plus,gas pump options,hard,Noun/Concept Synonyms,281
crescent,socket,monkey,allen,kinds of wrenches,very_hard,Members of a Set/Entities,281
idea,message,point,drift,gist,hard,Noun/Concept Synonyms,282
too,extra,over,beyond,excessively,medium,Descriptor/Adjective Synonyms,282
cake,kong,tut,cobra,king ___,very_hard,Fill-in-the-Blank,282
goad,spur,egg,urge,"encourage, with ""on""",easy,Idioms & Slang,282
dazzle,pomp,flash,ritz,glitziness,hard,Noun/Concept Synonyms,283
x,smooch,smack,peck,kiss,very_hard,Noun/Concept Synonyms,283
effort,work,labor,sweat,exertion,medium,Noun/Concept Synonyms,283
support,back,champion,second,endorse,easy,Noun/Concept Synonyms,283
salt,season,flavor,spice,enhance the taste of,easy,Noun/Concept Synonyms,284
sol,real,dollar,won,global currencies,hard,Noun/Concept Synonyms,284
pace,sweat,fidget,blush,exhibit nervousness,medium,Noun/Concept Synonyms,284
bird,gaga,macbeth,luck,lady ___,very_hard,Fill-in-the-Blank,284
check,tie,finish,bask,language homophones,very_hard,Word Structure/Play,285
kick,buzz,rush,thrill,exhilaration,medium,Noun/Concept Synonyms,285
pound,pound,real,yen,global currencies,hard,Noun/Concept Synonyms,285
appreciate,relish,love,savor,enjoy,easy,Descriptor/Adjective Synonyms,285
dig,fancy,like,fancy,enjoy,easy,Descriptor/Adjective Synonyms,286
yuan,won,pound,sterling,global currencies,hard,Noun/Concept Synonyms,286
street,rainbow,kangaroo,neighborhood,last words in long-running children’s show titles,very_hard,Trivia/Pop Culture,286
pilot,trial,exploratory,preliminary,experimental,medium,Noun/Concept Synonyms,286
outside,face,front,surface,exterior,medium,Noun/Concept Synonyms,287
witchcraft,summertime,autumn leaves,unforgettable,great american songbook songs,hard,Trivia/Pop Culture,287
from,sea,to,shining,last words in “america the beautiful”,very_hard,Idioms & Slang,287
big,giant,great,huge,enormous,easy,Descriptor/Adjective Synonyms,287
giant,mammoth,monster,titanic,enormous,easy,Descriptor/Adjective Synonyms,288
supper,laugh,resort,straw,last ___,very_hard,Fill-in-the-Blank,288
pi,mu,xi,nu,greek letters,hard,Word Structure/Play,288
awful,super,very,quite,extremely,medium,Descriptor/Adjective Synonyms,288
hug,high five,wave,shake,greeting gestures,hard,Action/Verb Synonyms,289
passion,relish,zest,gusto,enthusiasm,easy,Noun/Concept Synonyms,289
mamba,meringue,tangy,simba,latin dances with a vowel changed,very_hard,Word Structure/Play,289
sham,bluff,show,front,facade,medium,Noun/Concept Synonyms,289
pro,ab,sub,sine,latin prepositions,very_hard,Noun/Concept Synonyms,290
miss,skip,cut,ditch,fail to attend,medium,Noun/Concept Synonyms,290
call,appeal,bid,petition,entreaty,easy,Descriptor/Adjective Synonyms,290
produce,frozen,snack,dairy,grocery store aisles,hard,Noun/Concept Synonyms,290
brood,clutch,litter,hatch,group of offspring,hard,Noun/Concept Synonyms,291
bomb,dud,lemon,flop,failure,medium,Noun/Concept Synonyms,291
ferry,mercury,nicks,plant,lead singers of ’70s rock bands,very_hard,Trivia/Pop Culture,291
gate,door,hatch,portal,entryway,easy,Descriptor/Adjective Synonyms,291
outfit,furnish,provision,stock,equip,easy,Noun/Concept Synonyms,292
short,jean,tight,pant,"legwear, in the singular",very_hard,Noun/Concept Synonyms,292
turkeys,flops,busts,misses,failures,medium,Noun/Concept Synonyms,292
side,wing,division,faction,group within a group,hard,Noun/Concept Synonyms,292
queue,sea,why,🫖,letter homophones,very_hard,Word Structure/Play,293
stuff,gear,kit,tackle,equipment,easy,Members of a Set/Entities,293
camp,camp,wing,party,group within a group,hard,Noun/Concept Synonyms,293
buckle,give,collapse,cave,fall in under pressure,medium,Noun/Concept Synonyms,293
cuz,mummy,grammy,pop,familial nicknames,medium,Members of a Set/Entities,294
🐑,are,🐝,👁️,letter homophones,very_hard,Word Structure/Play,294
stunt,exploit,caper,antic,escapade,easy,Noun/Concept Synonyms,294
slide,strum,bend,pick,guitar playing techniques,hard,Noun/Concept Synonyms,294
trident,orbit,extra,ice breakers,gum brands,hard,Members of a Set/Entities,295
bulb,rail,year,beer,light ___,very_hard,Fill-in-the-Blank,295
marx,warner,wright,jonas,famous brothers,medium,Trivia/Pop Culture,295
really,pretty,mighty,very,especially,easy,Descriptor/Adjective Synonyms,295
curl,plank,press,lunge,gym exercises,hard,Noun/Concept Synonyms,296
poland,denmark,greece,portugal,european countries,easy,Members of a Set/Entities,296
exit,applause,walk,recording,light-up signs,very_hard,Members of a Set/Entities,296
mona lisa,joker,cheshire cat,comedy mask,famous smiles,medium,Trivia/Pop Culture,296
rod,strike,bug,bolt,lightning ___,very_hard,Fill-in-the-Blank,297
rings,floor,horse,vault,gymnastics apparatus,hard,Noun/Concept Synonyms,297
rodeo,vine,sunset,mulholland,famous streets in los angeles,medium,Trivia/Pop Culture,297
grade,grade,judge,rate,evaluate,easy,Noun/Concept Synonyms,297
sty,stable,pen,coop,farm fixtures,medium,Noun/Concept Synonyms,298
baby,wayne,jon,kim,lil ___ rappers,very_hard,Fill-in-the-Blank,298
score,rate,review,rank,evaluate,easy,Noun/Concept Synonyms,298
grapefruit,marble,pea,baseball,hail size comparisons,hard,Noun/Concept Synonyms,298
glamour,w,elle,allure,fashion magazines,medium,Noun/Concept Synonyms,299
singular,unique,special,remarkable,exceptional,easy,Noun/Concept Synonyms,299
liter,fifth,pint,handle,liquor bottle sizes,very_hard,Noun/Concept Synonyms,299
dryer,chair,mirror,sink,hair salon fixtures,hard,Noun/Concept Synonyms,299
bridge,crunch,dip,squat,exercises,easy,Noun/Concept Synonyms,300
legend,proof,large,room,living ___,very_hard,Fill-in-the-Blank,300
hip,in,hot,chic,fashionable,medium,Descriptor/Adjective Synonyms,300
shag,bob,crop,fade,hairstyles,hard,Noun/Concept Synonyms,300
staunch,stem,check,curb,halt,hard,Noun/Concept Synonyms,301
snap,clip,hook,buckle,fasteners,medium,Noun/Concept Synonyms,301
went,departed,left,split,exited,easy,Noun/Concept Synonyms,301
coach,mustang,godiva,polo,logos with horses,very_hard,Noun/Concept Synonyms,301
bow,legs,horn,fellow,long___,very_hard,Fill-in-the-Blank,302
succession,entourage,insecure,euphoria,hbo shows,hard,Trivia/Pop Culture,302
bounty,saloon,duel,cowboy,featured in westerns,medium,Noun/Concept Synonyms,302
journey,odyssey,quest,voyage,expedition,easy,Noun/Concept Synonyms,302
rate,price,cost,charge,expenditure,easy,Noun/Concept Synonyms,303
speed,tweet,bug,pork,looney tunes characters minus a letter,very_hard,Word Structure/Play,303
plan,host,throw,cater,help put on a party,hard,Idioms & Slang,303
strap,hole,loop,buckle,features of a belt,medium,Noun/Concept Synonyms,303
kindness,favor,solid,service,helpful deed,hard,Descriptor/Adjective Synonyms,304
thunder,roar,boom,crash,explosive sound,easy,Descriptor/Adjective Synonyms,304
radio,air conditioner,cup holder,shifter,features of a car's center console,medium,Idioms & Slang,304
duck,charm,strike,break,lucky ___,very_hard,Fill-in-the-Blank,304
inanimate,blank,wooden,flat,expressionless,easy,Idioms & Slang,305
coat,crest,shield,arms,heraldry terms,hard,Noun/Concept Synonyms,305
fury,mad,road,max,mad max fury road,very_hard,Noun/Concept Synonyms,305
mogul,lift,lodge,slope,features of a ski resort,medium,Idioms & Slang,305
abracadabra,please,thank you,presto,magic words,very_hard,Descriptor/Adjective Synonyms,306
mastodon,trilobite,dodo,mammoth,extinct animals,easy,Members of a Set/Entities,306
peg,neck,bridge,string,features of stringed instruments,medium,Members of a Set/Entities,306
bond,wick,ocean,jones,heroes of action movie franchises,hard,Idioms & Slang,306
pupil,iris,lens,retina,eye parts,easy,Noun/Concept Synonyms,307
hen,doe,cow,ewe,female animals,medium,Members of a Set/Entities,307
kingdom,marker,mushroom,carpet,magic ___,very_hard,Fill-in-the-Blank,307
bass,does,dove,bass,heteronyms,hard,Noun/Concept Synonyms,307
port,stout,cider,sake,fermented alcoholic beverages,medium,Descriptor/Adjective Synonyms,308
wind,coordinate,axes,desert,heteronyms,hard,Noun/Concept Synonyms,308
fairy tale,fantasy,invention,fiction,fabrication,easy,Noun/Concept Synonyms,308
bull,boar,jack,buck,male animals,very_hard,Members of a Set/Entities,308
speculative,literary,young adult,historical,fiction categories,medium,Noun/Concept Synonyms,309
clip,file,polish,buff,manicure steps,very_hard,Noun/Concept Synonyms,309
one week,too close,closing time,iris,hit songs of 1998,hard,Trivia/Pop Culture,309
corduroy,linen,tweed,denim,fabrics,easy,Noun/Concept Synonyms,309
honey,hero,someday,fantasy,mariah carey number one hits,very_hard,Idioms & Slang,310
romance,fantasy,mystery,horror,fiction genres,medium,Members of a Set/Entities,310
holi,wholly,holy,holey,homophones,hard,Word Structure/Play,310
nose,cheek,eye,mouth,facial features,easy,Noun/Concept Synonyms,310
gif,zip,tiff,pdf,file extensions,medium,Noun/Concept Synonyms,311
pie,row,moo,new,homophones of greek letters,hard,Word Structure/Play,311
mustache,beard,stubble,goatee,facial hair,easy,Noun/Concept Synonyms,311
dirty,dry,up,twist,martini specifications,very_hard,Noun/Concept Synonyms,311
save,print,new,open,file menu options,medium,Noun/Concept Synonyms,312
wolf,princess,witch,giant,fairy tale figures,easy,Trivia/Pop Culture,312
civic,passport,pilot,accord,hondas,hard,Noun/Concept Synonyms,312
max,log,tan,mod,math abbreviations,very_hard,Noun/Concept Synonyms,312
forge,fabricate,fake,fix,falsify,easy,Descriptor/Adjective Synonyms,313
carpenter,aster,craven,wan,horror directors,hard,Trivia/Pop Culture,313
pole,flower,day,fly,may___,very_hard,Fill-in-the-Blank,313
well,like,um,literally,filler words,medium,Noun/Concept Synonyms,313
little,ring,middle,pointer,fingers,medium,Noun/Concept Synonyms,314
🪚,😱,👽,🧛,horror movies,hard,Trivia/Pop Culture,314
crime,temperature,angle,education,measured in degrees,very_hard,Noun/Concept Synonyms,314
star,personality,figure,name,famous person,easy,Trivia/Pop Culture,314
pearl,nope,scream,smile,horror movies from 2022,hard,Trivia/Pop Culture,315
through,done,over,up,"finished, as time",medium,Noun/Concept Synonyms,315
fancy,invention,figment,fiction,fantasy,easy,Descriptor/Adjective Synonyms,315
yard,sack,reception,attempt,measured in football stats,very_hard,Noun/Concept Synonyms,315
birds,ring,fog,omen,"horror movies, with “the”",hard,Trivia/Pop Culture,316
troll,giant,pixie,dragon,fantasy creatures,easy,Members of a Set/Entities,316
char,perch,pike,skate,fish,medium,Descriptor/Adjective Synonyms,316
club,spear,sword,mace,medieval weapons,very_hard,Noun/Concept Synonyms,316
rake,plow,sickle,hoe,farm tools,easy,Members of a Set/Entities,317
parking,breakfast,wi-fi,pool,hotel amenities,hard,Noun/Concept Synonyms,317
banshee,heartbreaker,pip,wailer,member of a classic backing band,very_hard,Idioms & Slang,317
perch,eel,shark,sole,fish,medium,Descriptor/Adjective Synonyms,317
babe,fox,ten,snack,hottie,hard,Noun/Concept Synonyms,318
sinker,hook,fly,line,fishing gear,medium,Action/Verb Synonyms,318
sea,dwarf,wonder,sin,member of a septet,very_hard,Noun/Concept Synonyms,318
line,brand,label,collection,fashion designer's output,easy,Idioms & Slang,318
henry,jennifer,kate,rock,hudsons,hard,Noun/Concept Synonyms,319
kink,animal,supreme,door,member of a ’60s band,very_hard,Idioms & Slang,319
rapids,current,whirlpool,cataract,fast-moving water,easy,Action/Verb Synonyms,319
health,form,condition,shape,fitness,medium,Noun/Concept Synonyms,319
shake,rock,floor,shock,flabbergast,medium,Noun/Concept Synonyms,320
button,snap,buckle,zip,fastening verbs,easy,Action/Verb Synonyms,320
sin,wonder,sister,sea,members of a septet,very_hard,Members of a Set/Entities,320
polo player,laurel,crocodile,swoosh,icon embroidered on a polo shirt,hard,Idioms & Slang,320
artificial,imitation,fake,mock,faux,easy,Noun/Concept Synonyms,321
stooge,amigo,king,tenor,members of a trio,very_hard,Members of a Set/Entities,321
elastic,plastic,supple,limber,flexible,medium,Descriptor/Adjective Synonyms,321
flack,franklin,knight,baker,iconic soul singers,hard,Descriptor/Adjective Synonyms,321
word,edge,bing,surface,microsoft products,very_hard,Noun/Concept Synonyms,322
sort,variety,kind,type,ilk,hard,Noun/Concept Synonyms,322
jerk,startle,bolt,jump,flinch,medium,Noun/Concept Synonyms,322
button,fly,rivet,pocket,features on a pair of jeans,easy,Idioms & Slang,322
podcast,smartwatch,crypto,vape,modern inventions,very_hard,Noun/Concept Synonyms,323
bitter,salty,upset,sore,feeling some type of way,easy,Idioms & Slang,323
lemon,turkey,bust,miss,flop,medium,Noun/Concept Synonyms,323
levy,charge,assess,fine,"impose, as a penalty",hard,Descriptor/Adjective Synonyms,323
stalk,bud,petal,leaf,flower parts,medium,Noun/Concept Synonyms,324
goose,earth,may i,superior,mother ___,very_hard,Fill-in-the-Blank,324
romeo,tango,alfa,bravo,in the nato alphabet,hard,Noun/Concept Synonyms,324
cow,hen,doe,mare,female animals,easy,Members of a Set/Entities,324
coarse,blue,bawdy,risque,indecent,hard,Noun/Concept Synonyms,325
commando,brazil,clue,witness,movies from 1985,very_hard,Trivia/Pop Culture,325
jasmine,petunia,daisy,poppy,flowers,medium,Noun/Concept Synonyms,325
thread,strand,string,fiber,filament,easy,Noun/Concept Synonyms,325
word,cue,prompt,signal,indication to proceed,hard,Noun/Concept Synonyms,326
fire extinguisher,shaving cream,sea,beer,foamy things,medium,Members of a Set/Entities,326
apollo,samurai,fantastic,candles,movies minus numbers,very_hard,Trivia/Pop Culture,326
action,lights,camera,cut,film set directives,easy,Noun/Concept Synonyms,326
strings,condition,catch,asterisk,fine print,easy,Noun/Concept Synonyms,327
mother,them,airplane,oklahoma,movies with “!”,very_hard,Trivia/Pop Culture,327
medium,year,artist,title,info on a museum placard,hard,Idioms & Slang,327
trash,desktop,pictures,music,folders on a mac,medium,Noun/Concept Synonyms,327
peanut,bean,fox,clean,mr. ___,very_hard,Fill-in-the-Blank,328
tail,trail,track,shadow,follow,medium,Noun/Concept Synonyms,328
cream,best,select,elite,finest,easy,Noun/Concept Synonyms,328
label,artist,album,track,info on a record,hard,Noun/Concept Synonyms,328
jackass,cribs,state,catfish,mtv shows,very_hard,Trivia/Pop Culture,329
through,complete,done,over,finished,easy,Noun/Concept Synonyms,329
wind,snake,weave,curve,follow a meandering course,medium,Noun/Concept Synonyms,329
orange,bitters,sugar,rye,ingredients in an old fashioned,hard,Idioms & Slang,329
sugar,boba,tea,milk,ingredients in bubble tea,hard,Noun/Concept Synonyms,330
pottery,ceramics,ware,china,fired objects,easy,Noun/Concept Synonyms,330
cheese,corn,schmaltz,sap,food products associated with sentimentality,medium,Idioms & Slang,330
squad,shammy,spec,strap,muscle nicknames plus “s”,very_hard,Members of a Set/Entities,330
introduction,premiere,debut,launch,first appearance,easy,Noun/Concept Synonyms,331
stock,beans,vegetables,pasta,ingredients in minestrone,hard,Noun/Concept Synonyms,331
rocky,skat,bluest,pope,music genres plus a letter,very_hard,Word Structure/Play,331
cleats,pads,jersey,helmet,football gear,medium,Noun/Concept Synonyms,331
fannie,scats,chair,brent,musicals plus starting letter,very_hard,Word Structure/Play,332
proscribed,verboten,taboo,off-limits,forbidden,medium,Noun/Concept Synonyms,332
nations,lady,aid,responder,first ___,easy,Fill-in-the-Blank,332
recorder,jug,whistle,pipe,instruments you blow into,hard,Members of a Set/Entities,332
sole,mullet,tang,fluke,fish,easy,Descriptor/Adjective Synonyms,333
horseshoe,handlebar,pencil,walrus,mustaches,very_hard,Noun/Concept Synonyms,333
spell,stretch,while,period,interval of time,hard,Noun/Concept Synonyms,333
eject,boot,bounce,remove,force to leave,medium,Noun/Concept Synonyms,333
bird,jordan,james,curry,n.b.a. greats,very_hard,Noun/Concept Synonyms,334
