word1,word2,word3,word4,category,difficulty,General Category,game_id
forge,fabricate,fake,fix,falsify,easy,Descriptor/Adjective Synonyms,
poppy,mum,grammy,dada,familial nicknames,hard,Members of a Set/Entities,
cuz,mummy,grammy,pop,familial nicknames,medium,Members of a Set/Entities,
dada,sisi,brow,moma,family member nickname plus a letter,very_hard,Word Structure/Play,
marx,warner,wright,jonas,famous brothers,medium,Trivia/Pop Culture,
page,king,berry,waters,famous guitarists,hard,Trivia/Pop Culture,
star,personality,figure,name,famous person,easy,Trivia/Pop Culture,
if,harlem,daddy,howl,famous poems,very_hard,Trivia/Pop Culture,
lorde,bishop,pope,burns,famous poets,hard,Trivia/Pop Culture,
bubbles,king kong,george,koko,famous primates,very_hard,Trivia/Pop Culture,
punch,triumph,lamb chop,oscar,famous puppets,hard,Trivia/Pop Culture,
bridge troll,riddler,mad hatter,sphinx,famous riddle-givers,very_hard,Trivia/Pop Culture,
mona lisa,joker,cheshire cat,comedy mask,famous smiles,medium,Trivia/Pop Culture,
rodeo,vine,sunset,mulholland,famous streets in los angeles,medium,Trivia/Pop Culture,
free,that,pants,feast,fancy ___,very_hard,Fill-in-the-Blank,
fancy,invention,figment,fiction,fantasy,easy,Descriptor/Adjective Synonyms,
troll,giant,pixie,dragon,fantasy creatures,easy,Members of a Set/Entities,
sty,stable,pen,coop,farm fixtures,medium,Noun/Concept Synonyms,
rake,plow,sickle,hoe,farm tools,easy,Members of a Set/Entities,
market,almanac,insurance,tan,farmers’ things,very_hard,Members of a Set/Entities,
line,brand,label,collection,fashion designer's output,easy,Idioms & Slang,
glamour,w,elle,allure,fashion magazines,medium,Noun/Concept Synonyms,
hip,in,hot,chic,fashionable,medium,Descriptor/Adjective Synonyms,
outback,subway,checkers,sonic,fast food chains,hard,Descriptor/Adjective Synonyms,
mermaid,king,colonel,clown,fast food mascots,very_hard,Descriptor/Adjective Synonyms,
food,forward,fashion,friends,fast ___,very_hard,Fill-in-the-Blank,
rapids,current,whirlpool,cataract,fast-moving water,easy,Action/Verb Synonyms,
cascade,wave,current,rapid,fast-moving water,hard,Action/Verb Synonyms,
snap,clip,hook,buckle,fasteners,medium,Noun/Concept Synonyms,
button,snap,buckle,zip,fastening verbs,easy,Action/Verb Synonyms,
cat,tuesday,chance,lip,fat ___,very_hard,Fill-in-the-Blank,
artificial,imitation,fake,mock,faux,easy,Noun/Concept Synonyms,
door,car,goat,host,featured in the monty hall problem,very_hard,Idioms & Slang,
bounty,saloon,duel,cowboy,featured in westerns,medium,Noun/Concept Synonyms,
eloise,plaza,pug,turtle,featured in “eloise”,very_hard,Noun/Concept Synonyms,
giant,jack,cow,beans,featured in “jack and the beanstalk”,hard,Idioms & Slang,
amber,dinosaur,mosquito,paleontologist,featured in “jurassic park”,hard,Descriptor/Adjective Synonyms,
queen,bashful,mirror,apple,featured in “snow white”,hard,Noun/Concept Synonyms,
strap,hole,loop,buckle,features of a belt,medium,Noun/Concept Synonyms,
radio,air conditioner,cup holder,shifter,features of a car's center console,medium,Idioms & Slang,
bow,wings,diaper,arrow,features of a cartoon cupid,very_hard,Idioms & Slang,
mogul,lift,lodge,slope,features of a ski resort,medium,Idioms & Slang,
blubber,fluke,melon,flipper,features of a toothed whale,hard,Idioms & Slang,
robe,blindfold,scales,sword,features of justice personified,very_hard,Noun/Concept Synonyms,
peg,neck,bridge,string,features of stringed instruments,medium,Members of a Set/Entities,
capitol,pool,obelisk,mall,features of the national mall in d.c.,hard,Idioms & Slang,
button,fly,rivet,pocket,features on a pair of jeans,easy,Idioms & Slang,
rummage,fish,fumble,root,feel around (for),hard,Action/Verb Synonyms,
bitter,salty,upset,sore,feeling some type of way,easy,Idioms & Slang,
cow,hen,doe,mare,female animals,easy,Members of a Set/Entities,
jenny,queen,nanny,vixen,female animals,hard,Members of a Set/Entities,
hen,doe,cow,ewe,female animals,medium,Members of a Set/Entities,
glove,jacket,mask,foil,fencing equipment,hard,Members of a Set/Entities,
masks,foils,jackets,gloves,fencing gear,very_hard,Action/Verb Synonyms,
port,stout,cider,sake,fermented alcoholic beverages,medium,Descriptor/Adjective Synonyms,
speculative,literary,young adult,historical,fiction categories,medium,Noun/Concept Synonyms,
romance,fantasy,mystery,horror,fiction genres,medium,Members of a Set/Entities,
ronald,joker,homey,pennywise,fictional clowns,hard,Noun/Concept Synonyms,
robot,big,toad,peanut,fictional misters,very_hard,Noun/Concept Synonyms,
porky,napoleon,piglet,babe,fictional pigs,very_hard,Noun/Concept Synonyms,
luffy,silver,sparrow,hook,fictional pirates,hard,Noun/Concept Synonyms,
sparrow,jones,silver,hook,fictional pirates,very_hard,Noun/Concept Synonyms,
powers,hunt,archer,smart,fictional spies,hard,Noun/Concept Synonyms,
bond,ryan,peel,hunt,fictional spies,hard,Noun/Concept Synonyms,
fawn,elephant,mouse,marionette,figures in classic disney animated films,very_hard,Trivia/Pop Culture,
atlas,echo,paris,nike,figures in greek myth,hard,Trivia/Pop Culture,
pan,helen,atlas,hermes,figures in greek myth,hard,Trivia/Pop Culture,
donkey,dragon,ogre,princess,figures in “shrek”,hard,Trivia/Pop Culture,
thread,strand,string,fiber,filament,easy,Noun/Concept Synonyms,
mid,tiff,zip,doc,file extensions,hard,Noun/Concept Synonyms,
gif,zip,tiff,pdf,file extensions,medium,Noun/Concept Synonyms,
save,print,new,open,file menu options,medium,Noun/Concept Synonyms,
stuff,jam,cram,pack,fill to excess,hard,Noun/Concept Synonyms,
well,like,um,literally,filler words,medium,Noun/Concept Synonyms,
makeup,props,wardrobe,hair,film departments,hard,Noun/Concept Synonyms,
action,lights,camera,cut,film set directives,easy,Noun/Concept Synonyms,
dolly,lens,tripod,boom,filmmaking equipment,hard,Members of a Set/Entities,
apr,ira,cfo,sec,financial abbreviations,hard,Noun/Concept Synonyms,
capital,equity,interest,stock,financial terms,hard,Noun/Concept Synonyms,
lather,froth,foam,head,fine bubbles,hard,Noun/Concept Synonyms,
strings,condition,catch,asterisk,fine print,easy,Noun/Concept Synonyms,
cream,best,select,elite,finest,easy,Noun/Concept Synonyms,
little,ring,middle,pointer,fingers,medium,Noun/Concept Synonyms,
through,complete,done,over,finished,easy,Noun/Concept Synonyms,
through,done,over,up,"finished, as time",medium,Noun/Concept Synonyms,
pottery,ceramics,ware,china,fired objects,easy,Noun/Concept Synonyms,
dressing,tape,bandage,scissors,first aid kit items,hard,Members of a Set/Entities,
speech,assembly,press,petition,first amendment freedoms,very_hard,Noun/Concept Synonyms,
introduction,premiere,debut,launch,first appearance,easy,Noun/Concept Synonyms,
laurel,fry,abbott,key,first in a comedy duo,very_hard,Idioms & Slang,
cab,duke,count,dizzy,first names in jazz,very_hard,Members of a Set/Entities,
yogi,lou,babe,mickey,first names of yankees legends,very_hard,Members of a Set/Entities,
casino,tomorrow,quantum,diamonds,first word in bond movie titles,very_hard,Idioms & Slang,
stairway,baba,hotel,bohemian,first words in '70s rock song titles,very_hard,Trivia/Pop Culture,
notorious,foxy,gucci,killer,first words in rappers’ names,very_hard,Members of a Set/Entities,
nova,northwest,british,prince,first words of canadian provinces/territories,very_hard,Idioms & Slang,
boardwalk,curb,silicon,game,first words of hbo shows,very_hard,Trivia/Pop Culture,
nations,lady,aid,responder,first ___,easy,Fill-in-the-Blank,
sole,mullet,tang,fluke,fish,easy,Descriptor/Adjective Synonyms,
char,pike,sole,tetra,fish,hard,Descriptor/Adjective Synonyms,
fluke,skate,bass,pike,fish,hard,Descriptor/Adjective Synonyms,
tang,perch,fluke,skate,fish,hard,Descriptor/Adjective Synonyms,
char,perch,pike,skate,fish,medium,Descriptor/Adjective Synonyms,
perch,eel,shark,sole,fish,medium,Descriptor/Adjective Synonyms,
smelt,carp,flounder,catfish,fish that are verbs,hard,Descriptor/Adjective Synonyms,
tackle,lure,reel,rod,fishing gear,hard,Action/Verb Synonyms,
sinker,hook,fly,line,fishing gear,medium,Action/Verb Synonyms,
fly,chum,sinker,bait,fishing terms,hard,Action/Verb Synonyms,
puncture,crack,leak,hole,fissure,easy,Noun/Concept Synonyms,
health,form,condition,shape,fitness,medium,Noun/Concept Synonyms,
right,fair,proper,just,fitting,easy,Action/Verb Synonyms,
stitch,patch,darn,mend,fix a hole in clothing,easy,Idioms & Slang,
shock,rock,surprise,floor,flabbergast,easy,Noun/Concept Synonyms,
shake,rock,floor,shock,flabbergast,medium,Noun/Concept Synonyms,
tasting,platter,flight,sampler,flavor assortment,hard,Noun/Concept Synonyms,
elastic,plastic,supple,limber,flexible,medium,Descriptor/Adjective Synonyms,
kiwi,ostrich,penguin,emu,flightless birds,hard,Descriptor/Adjective Synonyms,
jerk,startle,bolt,jump,flinch,medium,Noun/Concept Synonyms,
laminate,tile,carpet,wood,flooring options,easy,Action/Verb Synonyms,
lemon,turkey,bust,miss,flop,medium,Noun/Concept Synonyms,
stalk,bud,petal,leaf,flower parts,medium,Noun/Concept Synonyms,
daisy,tulip,rose,violet,flowers,easy,Noun/Concept Synonyms,
jasmine,petunia,daisy,poppy,flowers,medium,Noun/Concept Synonyms,
cloud,dandelion,sheep,cotton ball,fluffy white things,easy,Members of a Set/Entities,
faze,throw,rattle,ruffle,fluster,easy,Noun/Concept Synonyms,
stew,sweat,tizzy,lather,flustered state,easy,Noun/Concept Synonyms,
fire extinguisher,shaving cream,sea,beer,foamy things,medium,Members of a Set/Entities,
trash,desktop,pictures,music,folders on a mac,medium,Noun/Concept Synonyms,
chicken little,tom thumb,thumbelina,jack,folktale characters,hard,Trivia/Pop Culture,
tail,trail,track,shadow,follow,medium,Noun/Concept Synonyms,
wind,snake,weave,curve,follow a meandering course,medium,Noun/Concept Synonyms,
track,monitor,survey,watch,follow attentively,easy,Descriptor/Adjective Synonyms,
typewriter,gothic,roman,sans,font-modifying words,hard,Action/Verb Synonyms,
verdana,impact,arial,georgia,fonts,hard,Noun/Concept Synonyms,
papyrus,courier,impact,times,fonts,very_hard,Noun/Concept Synonyms,
chow,grub,fare,eats,food,easy,Noun/Concept Synonyms,
cheesesteak,wings,broil,sprouts,food named after cities,hard,Members of a Set/Entities,
cheese,corn,schmaltz,sap,food products associated with sentimentality,medium,Idioms & Slang,
melon,noodle,nut,bean,food slang for head,hard,Idioms & Slang,
🧀,🥓,🍞,🥬,food slang for money,easy,Idioms & Slang,
processor,fight,chain,pyramid,food ___,very_hard,Fill-in-the-Blank,
salad,scramble,hash,stew,food-related jumbles,easy,Noun/Concept Synonyms,
turnover,tart,pasty,pie,foods with crusts,easy,Noun/Concept Synonyms,
madness,nonsense,absurdity,folly,foolishness,easy,Noun/Concept Synonyms,
arch,sole,toe,ball,foot parts,easy,Noun/Concept Synonyms,
cleats,pads,jersey,helmet,football gear,medium,Noun/Concept Synonyms,
guard,quarterback,center,safety,football positions,easy,Noun/Concept Synonyms,
sneaker,boot,pump,loafer,footwear,easy,Noun/Concept Synonyms,
sneak,slip,wade,loaf,footwear minus “er” sound,very_hard,Noun/Concept Synonyms,
locker,ball,hills,print,foot___,very_hard,Fill-in-the-Blank,
everlasting,eternal,forever,permanent,for all time,easy,Noun/Concept Synonyms,
proscribed,verboten,taboo,off-limits,forbidden,medium,Noun/Concept Synonyms,
eject,boot,bounce,remove,force to leave,medium,Noun/Concept Synonyms,
bronco,mustang,pinto,fiesta,ford models,hard,Noun/Concept Synonyms,
initial,original,primary,first,foremost,easy,Noun/Concept Synonyms,
principal,supreme,premier,chief,foremost,easy,Noun/Concept Synonyms,
top,prime,head,lead,foremost,hard,Noun/Concept Synonyms,
main,supreme,prime,paramount,foremost,medium,Noun/Concept Synonyms,
nugget,coin,bar,leaf,formats of gold,medium,Noun/Concept Synonyms,
cube,powder,syrup,grain,forms of sugar,very_hard,Noun/Concept Synonyms,
open,direct,frank,straight,forthright,hard,Noun/Concept Synonyms,
marsala,port,sherry,vermouth,fortified wines,medium,Noun/Concept Synonyms,
courage,spirit,heart,backbone,fortitude,easy,Noun/Concept Synonyms,
spirit,will,resolve,grit,fortitude,medium,Noun/Concept Synonyms,
poker,flue,log,grate,found around a fireplace,medium,Noun/Concept Synonyms,
tea bag,tetherball,yo-yo,pendulum,found at the end of a string/cord,medium,Idioms & Slang,
counter,sink,mixer,range,found in a kitchen,medium,Noun/Concept Synonyms,
caramel,popcorn,prize,peanuts,found in cracker jacks,hard,Noun/Concept Synonyms,
keel,hatch,bridge,deck,found on a ship,hard,Noun/Concept Synonyms,
pot,pan,kettle,griddle,found on a stove top,easy,Idioms & Slang,
staff,clef,note,rest,found on sheet music,easy,Descriptor/Adjective Synonyms,
rest,staff,note,accidental,found on sheet music,hard,Descriptor/Adjective Synonyms,
hound,hole,trot,glove,fox___,very_hard,Fill-in-the-Blank,
sausage,banger,link,brat,frankfurter,easy,Noun/Concept Synonyms,
con,fake,quack,cheat,fraudster,medium,Noun/Concept Synonyms,
pain,pamplemousse,vinaigrette,cornichon,french food words,hard,Noun/Concept Synonyms,
pain,adieu,temps,belle,french words,very_hard,Noun/Concept Synonyms,
kiss,bulldog,fry,horn,french ___,very_hard,Fill-in-the-Blank,
ring,stick,wing,tender,"fried appetizer, informally",very_hard,Idioms & Slang,
bud,pal,chum,mate,friend,easy,Noun/Concept Synonyms,
date,kiwi,orange,lemon,fruit,easy,Noun/Concept Synonyms,
crisp,crumble,cobbler,tart,fruit desserts,easy,Noun/Concept Synonyms,
pair,lyme,bury,mellon,fruit homophones,very_hard,Word Structure/Play,
plumb,pair,leachy,current,fruit homophones,very_hard,Word Structure/Play,
apricot,grape,lime,fig,fruits,easy,Noun/Concept Synonyms,
dote,lumon,poach,ample,fruits with their second letters changed,very_hard,Word Structure/Play,
house,circle,monty,moon,full ___,very_hard,Fill-in-the-Blank,
blast,ball,kick,ball,fun time,medium,Noun/Concept Synonyms,
blast,thrill,kick,riot,fun time,medium,Noun/Concept Synonyms,
purse,pool,pot,kitty,fund,easy,Noun/Concept Synonyms,
staple,essential,principal,key,fundamental,medium,Noun/Concept Synonyms,
function,ball,benefit,gala,fundraising event,easy,Action/Verb Synonyms,
laugh,joker,card,clown,funny person,easy,Noun/Concept Synonyms,
riot,character,laugh,joker,funny person,easy,Noun/Concept Synonyms,
card,clown,cutup,joker,funny person,hard,Noun/Concept Synonyms,
business,girl,pages,bone,funny ___,very_hard,Fill-in-the-Blank,
equip,ready,outfit,prepare,furnish,medium,Descriptor/Adjective Synonyms,
wardrobe,chest,console,vanity,furniture,hard,Noun/Concept Synonyms,
forecast,outlook,prospect,chance,future likelihood,easy,Noun/Concept Synonyms,
remote,vague,faint,dim,"fuzzy, as a memory",medium,Descriptor/Adjective Synonyms,
beer,pizza,dip,wings,game day fare,medium,Noun/Concept Synonyms,
bingo,roulette,lottery,war,games of chance,hard,Noun/Concept Synonyms,
tag,bingo,uno,marco polo,games where you say the game’s name,very_hard,Idioms & Slang,
seed,weed,water,plant,gardening nouns/verbs,easy,Action/Verb Synonyms,
bread,garlic,butter,parsley,garlic bread ingredients,easy,Descriptor/Adjective Synonyms,
diesel,regular,premium,plus,gas pump options,hard,Noun/Concept Synonyms,
dirt,secrets,intelligence,information,gathered by spies,very_hard,Noun/Concept Synonyms,
deck,porch,yard,stoop,gathering spot outside a residence,easy,Idioms & Slang,
radiant,baguette,princess,emerald,gemstone cuts,very_hard,Noun/Concept Synonyms,
light,mellow,mild,soft,gentle,easy,Noun/Concept Synonyms,
volumetric,angular,areal,linear,geometry adjectives,very_hard,Noun/Concept Synonyms,
kinder,die,wurst,angst,german words,medium,Noun/Concept Synonyms,
mend,knit,recover,heal,"get better, as a broken bone",easy,Idioms & Slang,
fire,psych,amp,hype,"get excited, with ""up""",easy,Idioms & Slang,
squat,duck,stoop,crouch,get low,medium,Action/Verb Synonyms,
flush,glow,burn,blush,get red in the face,easy,Idioms & Slang,
shrink,contract,reduce,lessen,get smaller,easy,Action/Verb Synonyms,
spooning,snuggling,cuddling,hugging,getting cozy,easy,Action/Verb Synonyms,
card,wrapping,box,bow,gift-giving accessories,easy,Action/Verb Synonyms,
idea,message,point,drift,gist,hard,Noun/Concept Synonyms,
substance,meat,thrust,core,gist,medium,Noun/Concept Synonyms,
dub,call,name,label,give a title to,easy,Action/Verb Synonyms,
coast,float,coast,breeze,glide,easy,Noun/Concept Synonyms,
drift,float,skate,cruise,glide,easy,Noun/Concept Synonyms,
touch,hint,trace,suggestion,glimmer,easy,Noun/Concept Synonyms,
peep,glance,look,gander,glimpse,easy,Noun/Concept Synonyms,
dazzle,pomp,flash,ritz,glitziness,hard,Noun/Concept Synonyms,
sol,real,dollar,won,global currencies,hard,Noun/Concept Synonyms,
pound,pound,real,yen,global currencies,hard,Noun/Concept Synonyms,
yuan,won,pound,sterling,global currencies,hard,Noun/Concept Synonyms,
sour,spoil,turn,rot,go bad,medium,Action/Verb Synonyms,
see,woo,date,court,go out with,medium,Action/Verb Synonyms,
challenge,confront,oppose,face,go up against,medium,Action/Verb Synonyms,
figure,rogue,figure,commando,go ___,very_hard,Fill-in-the-Blank,
fish,steady,bananas,bananas,go ___,very_hard,Fill-in-the-Blank,
push,egg,urge,spur,"goad, with ""on""",easy,Idioms & Slang,
legend,icon,diva,queen,goddess,easy,Noun/Concept Synonyms,
mine,rush,bond,leaf,gold ___,very_hard,Fill-in-the-Blank,
parachute,girls,fleece,rule,golden ___,very_hard,Fill-in-the-Blank,
wood,iron,wedge,putter,golf clubs,medium,Noun/Concept Synonyms,
fairway,rough,green,bunker,golf course parts,easy,Noun/Concept Synonyms,
driver,eagle,stroke,hole,golf terms,medium,Noun/Concept Synonyms,
raise,promotion,bonus,equity,good things to get at work,easy,Members of a Set/Entities,
load,cargo,haul,freight,goods to be transported,easy,Noun/Concept Synonyms,
dirt,talk,dish,buzz,gossip,easy,Noun/Concept Synonyms,
dishing,whispering,buzzing,spilling,gossiping,medium,Action/Verb Synonyms,
hold,rivet,engross,absorb,grab one’s attention,easy,Noun/Concept Synonyms,
syringe,ruler,protractor,beaker,graduated instruments,medium,Members of a Set/Entities,
