word1,word2,word3,word4,category,difficulty
ankle,go-go,cowboy,thigh-high,kinds of boots,hard
friendship,charm,id,tennis,kinds of bracelets,hard
demi,push-up,sports,wireless,kinds of bras,hard
crypto,tech,pharma,finance,kinds of bros,hard
marble,crumb,pound,birthday,kinds of cake,hard
telephoto,macro,zoom,fisheye,kinds of camera lenses,hard
baseball,set,magic,tarot,kinds of cards,very_hard
bust,statue,relief,torso,kinds of carvings,easy
bubble,pie,bar,line,kinds of charts,hard
jack,blue,swiss,goat,kinds of cheeses,easy
camel,duffle,trench,pea,kinds of coats,medium
beauty,staring,talent,popularity,kinds of contests,hard
sugar,fortune,oatmeal,rainbow,kinds of cookies,very_hard
peanut,olive,corn,palm,kinds of cooking oil,hard
umbilical,spinal,bungee,extension,kinds of cords,hard
ritz,goldfish,ritz,animal,kinds of crackers,hard
animal,club,goldfish,oyster,kinds of crackers,hard
modern,tap,swing,salsa,kinds of dance,hard
disk,card,drive,cloud,kinds of digital storage,hard
hoop,chandelier,stud,drop,kinds of earrings,very_hard
bar,physical,final,oral,kinds of exams,medium
fan,historical,science,pulp,kinds of fiction,hard
iron,wood,driver,wedge,kinds of golf clubs,medium
thank you,congratulations,get well,birthday,kinds of greeting cards,medium
snapback,pillbox,beret,derby,kinds of hats,medium
kitten,stiletto,cuban,wedge,kinds of heels,hard
percussion,string,brass,wind,kinds of instruments,easy
flare,mom,skinny,boyfriend,kinds of jeans,easy
charm,ring,chain,bangle,kinds of jewelry,easy
practical,dad,inside,knock-knock,kinds of jokes,medium
butter,butcher,butterfly,bowie,kinds of knives,very_hard
sign,programming,body,spoken,kinds of language,hard
leaf,butter,iceberg,romaine,kinds of lettuce,medium
liner,balm,gloss,stain,kinds of lip makeup,medium
laundry,short,to-do,bucket,kinds of lists,very_hard
carry-on,hard-shell,roller,duffel,kinds of luggage,hard
sewing,enigma,vending,pinball,kinds of machines,medium
venison,beef,pork,poultry,kinds of meat,hard
oyster,trumpet,morel,button,kinds of mushrooms,hard
flat,natural,whole,quarter,kinds of notes,hard
whole,perfect,odd,prime,kinds of numbers,medium
cargo,stirrup,hammer,capri,kinds of pants,hard
capri,jogger,jean,slack,"kinds of pants minus ""s""",medium
construction,tissue,graph,wax,kinds of paper,hard
dinner,cocktail,surprise,birthday,kinds of parties,medium
macaroni,emperor,king,chinstrap,kinds of penguins,hard
electronic,player,grand,upright,kinds of pianos,easy
dill,kosher,sweet,sour,kinds of pickles,medium
veggie,plain,hawaiian,supreme,kinds of pizza,medium
vine,shrub,herb,tree,kinds of plants,easy
snowball,water balloon,pillow,food,kinds of play fights,medium
omaha,stud,strip,draw,kinds of poker,hard
blooper,demo,highlight,sizzle,kinds of reels,hard
slate,limestone,marble,flint,kinds of rocks,medium
greek,chef,garden,wedge,kinds of salad,hard
green,wedge,greek,caesar,kinds of salads,medium
oxford,polo,flannel,tee,kinds of shirts,easy
pump,slide,mule,flat,kinds of shoes,medium
boxer,bike,cargo,bermuda,kinds of shorts,medium
poodle,pencil,mini,wrap,kinds of skirts,hard
rattle,coral,king,garter,kinds of snakes,hard
adder,moccasin,boa,mamba,kinds of snakes,medium
dress,crew,compression,ankle,kinds of socks,medium
toilet,tissue,crepe,rolling,kinds of soft/lightweight paper,very_hard
folk,siren,love,swan,kinds of songs,hard
chateaubriand,porterhouse,flatiron,tomahawk,kinds of steaks,medium
gaffer,electrical,duct,packing,kinds of tape,hard
clay,carpet,hard,grass,kinds of tennis courts,very_hard
roma,cherry,grape,plum,kinds of tomatoes,medium
monster,garbage,dump,pickup,kinds of trucks,hard
hipster,brief,boxer,thong,kinds of underwear,easy
bikini,g-string,thong,hipster,kinds of underwear,medium
still,spring,mineral,tap,kinds of water,medium
right,blue,gray,fin,kinds of whales,hard
crescent,socket,monkey,allen,kinds of wrenches,very_hard
cake,kong,tut,cobra,king ___,very_hard
x,smooch,smack,peck,kiss,very_hard
ladle,grater,peeler,whisk,kitchen utensils,easy
trifle,trinket,thingamajig,tchotchke,knickknack,medium
copy,replica,bootleg,fake,knockoff,easy
ding-dong,yahoo,dodo,yo-yo,knucklehead,easy
praise,glory,credit,props,kudos,easy
dropper,beaker,goggles,microscope,lab equipment,easy
shy,low,short,light,lacking,medium
bird,gaga,macbeth,luck,lady ___,very_hard
canyon,mountain,valley,plateau,land formations,medium
atoll,bar,island,key,land surrounded by water,medium
bluff,basin,cape,plain,landforms,hard
cape,gorge,ridge,crater,landforms,medium
wall street,brooklyn bridge,city hall,bowling green,landmarks in downtown nyc,hard
fantasy,dream,never never,la-la,lands of the imagination,medium
check,tie,finish,bask,language homophones,very_hard
speed,resolution,storage,ram,laptop specs,hard
ton,mass,slew,sea,large amount,easy
bundle,pile,fortune,mint,large amount of money,easy
vessel,craft,ship,barge,large boat,easy
flock,crowd,host,sea,large group,medium
luxor,excalibur,encore,aria,las vegas casino hotels,hard
street,rainbow,kangaroo,neighborhood,last words in long-running children’s show titles,very_hard
from,sea,to,shining,last words in “america the beautiful”,very_hard
butterfly,seville,flute,bess,last words of famous opera titles,hard
supper,laugh,resort,straw,last ___,very_hard
mamba,meringue,tangy,simba,latin dances with a vowel changed,very_hard
pro,ab,sub,sine,latin prepositions,very_hard
vox,quid,ergo,caveat,latin words,hard
lol,rofl,haha,dead,"laughter, in a text",easy
gush,flatter,praise,fawn,lay it on thick,easy
ferry,mercury,nicks,plant,lead singers of ’70s rock bands,very_hard
moderate,anchor,host,present,"lead, as a tv program",medium
king,gore,carter,tutu,leaders who received the nobel peace prize,hard
maroon,desert,strand,ditch,leave high and dry,medium
dip,bounce,jet,split,leave quickly,medium
blue,liberal,progressive,left,"left-leaning, politically",easy
ankle,knee,thigh,shin,leg parts,easy
suits,goliath,damages,matlock,legal dramas,hard
trial,inquiry,hearing,proceeding,legal session,hard
lawsuit,action,claim,complaint,legal terms,medium
gable,dean,garland,temple,legends of classic hollywood,hard
leader,speaker,chair,whip,legislative roles,hard
short,jean,tight,pant,"legwear, in the singular",very_hard
loose,lax,slack,easy,lenient,easy
que,elle,are,queue,letter homophones,hard
queue,sea,why,🫖,letter homophones,very_hard
🐑,are,🐝,👁️,letter homophones,very_hard
sincerely,love,best,cheers,letter sign-offs,easy
gee,bee,jay,ex,letter spellings,hard
tissue,atom,cell,organ,levels of biological organization,hard
relations,fling,thing,affair,liaison,easy
tan,camel,fawn,khaki,light brown shades,medium
bulb,rail,year,beer,light ___,very_hard
exit,applause,walk,recording,light-up signs,very_hard
rod,strike,bug,bolt,lightning ___,very_hard
baby,wayne,jon,kim,lil ___ rappers,very_hard
program,bill,schedule,slate,lineup,easy
teddy,garter,slip,hose,lingerie,hard
slip,garter,thong,teddy,lingerie,medium
oil,coolant,brake fluid,fuel,liquids you put into cars,easy
liter,fifth,pint,handle,liquor bottle sizes,very_hard
roster,slate,ticket,ballot,list of candidates,easy
charge,sue,move,serve,litigation verbs,hard
touch,drop,dab,splash,little bit,easy
splash,sprinkle,drop,spot,little bit of a beverage,medium
drop,pinch,dash,splash,"little bit, in a recipe",hard
legend,proof,large,room,living ___,very_hard
chameleon,monitor,gecko,iguana,lizards,medium
dive,haunt,establishment,joint,local watering hole,easy
coach,mustang,godiva,polo,logos with horses,very_hard
sub,grinder,hero,hoagie,long sandwiches,easy
pin,lance,spit,skewer,"long, sharp objects",medium
staff,rod,pole,stick,"long, skinny objects",medium
alpaca,afghan,yak,angora,long-haired animals,easy
bow,legs,horn,fellow,long___,very_hard
guard,watch,mind,tend,look after,medium
speed,tweet,bug,pork,looney tunes characters minus a letter,very_hard
duck,pig,martian,bunny,looney tunes figures,hard
hoop,ring,circle,band,loop,easy
bug,flip,wig,freak,"lose it, with ""out""",hard
dear,peach,doll,angel,lovely person,medium
kind,sweet,warm,tender,loving,easy
scoop,info,dish,dope,lowdown,medium
foot,bottom,foundation,base,lowest part,easy
foundation,foot,bottom,base,lowest point,medium
sense,mind,marbles,wits,lucidity,hard
moon,rainbow,clover,horseshoe,lucky charms marshmallows,hard
duck,charm,strike,break,lucky ___,very_hard
great,legend,icon,lion,luminary,medium
melt,wrap,club,hero,lunch orders,easy
grand,lavish,opulent,deluxe,luxurious,medium
satin,silk,chiffon,velvet,luxurious fabrics,easy
old,signs,split,glass,m. night shyamalan movies,hard
met,tiger,twin,cub,m.l.b. team member,hard
ray,national,red,angel,m.l.b. team member,hard
yanks,jays,nats,cards,"m.l.b. teams, for short",hard
shift,control,command,option,mac keyboard keys,hard
fury,mad,road,max,mad max fury road,very_hard
hoof,claw,horn,nail,made of keratin,easy
dash,hyphen,minus,underscore,made with horizontal lines,hard
cherish,holiday,music,frozen,madonna songs,hard
wired,people,us,fortune,magazines,hard
rolling stone,time,star,billboard,magazines,hard
essence,time,vogue,people,magazines,hard
o,ok,o,us,magazines,medium
fortune,mad,nature,w,magazines,medium
abracadabra,please,thank you,presto,magic words,very_hard
kingdom,marker,mushroom,carpet,magic ___,very_hard
noble,great,grand,lofty,magnanimous,medium
bamboo,dragon,wind,season,mahjong tiles,hard
music,downloads,documents,desktop,main folders in a computer,medium
backbone,anchor,pillar,cornerstone,mainstay,hard
botch,spoil,blow,butcher,make a hash of,easy
tie,square,draw,even,"make equal, as a score",easy
fulfill,honor,keep,uphold,"make good on, as a promise",easy
suit,tickle,please,delight,make happy,easy
tickle,tickle,charm,please,make happy,hard
delight,please,amuse,delight,make happy,hard
grate,mince,slice,cube,make into smaller pieces while cooking,medium
present,exhibit,display,show,make public,medium
clip,trim,cut,pare,make shorter,easy
highlighter,blush,powder,foundation,makeup,easy
buck,billy,ram,buck,male animals,hard
jack,jack,bull,tom,male animals,hard
bull,boar,jack,buck,male animals,very_hard
trojan horse,virus,worm,backdoor,malicious software,medium
fever,fad,bug,craze,mania,hard
clip,file,polish,buff,manicure steps,very_hard
shop,mill,plant,factory,manufacturing locations,easy
destination,starting point,route,stops,map app options,medium
compass,key,inset,scale,map features,medium
ding,scratch,chip,nick,mar,hard
honey,hero,someday,fantasy,mariah carey number one hits,very_hard
gull,puffin,pelican,booby,marine birds,hard
star,coral,jelly,sponge,"marine invertebrates, familiarly",hard
seal,otter,manatee,dolphin,marine mammals,easy
cross,check,tick,strike,mark as completed,hard
like,favorite,bookmark,save,mark online for later,easy
koala,wombat,kangaroo,wallaby,marsupials,easy
twist,gin,dry,dry,martini specifications,hard
perfect,dirty,shaken,wet,martini specifications,hard
dirty,dry,up,twist,martini specifications,very_hard
giant,monster,super,jumbo,massive,easy
china,linen,crystal,silver,materials associated with fancy dining,easy
max,log,tan,mod,math abbreviations,very_hard
good shepherd,rainmaker,martian,departed,"matt damon movies, with ""the""",hard
queen,full,king,king,mattress sizes,medium
twin,full,twin,queen,mattress sizes,medium
pole,flower,day,fly,may___,very_hard
tool,medium,vehicle,mechanism,means,easy
organ,medium,instrument,vehicle,means,medium
plane,train,car,boat,means of transportation,easy
crime,temperature,angle,education,measured in degrees,very_hard
yard,sack,reception,attempt,measured in football stats,very_hard
scale,ruler,compass,watch,measuring instruments,medium
poke,pry,nose around,snoop,meddle,easy
publicity,coverage,exposure,press,media attention,medium
intern,attending,resident,fellow,medical roles,medium
spray,tablet,capsule,syrup,medicine formats,hard
cream,patch,tablet,cream,medicine formats,hard
club,spear,sword,mace,medieval weapons,very_hard
average,fair,so-so,ok,meh,easy
stitch,rocky,scratchy,chip,member of a cartoon duo,hard
banshee,heartbreaker,pip,wailer,member of a classic backing band,very_hard
wing,maverick,cowboy,star,member of a dallas pro sports team,hard
bangle,go-go,supreme,chick,member of a girl group,hard
animal,bacteria,fungus,plant,member of a kingdom in taxonomy,easy
sea,dwarf,wonder,sin,member of a septet,very_hard
celtic,packer,yankee,canadien,member of a team with the most championships in their respective sports,easy
monster,minion,car,incredible,member of a titular group in an animation franchise,hard
kink,animal,supreme,door,member of a ’60s band,very_hard
sin,wonder,sister,sea,members of a septet,very_hard
stooge,amigo,king,tenor,members of a trio,very_hard
glee,mirth,festivity,cheer,merriment,easy
thatch,mop,shock,tangle,mess of hair,medium
mane,tangle,mop,mat,mess of hair,medium
spoil,fluff,blow,bumble,mess up,medium
scrape,scratch,score,scar,mess up the surface of,medium
tin,lead,mercury,gold,metal elements,easy
iron,copper,gold,zinc,metal elements,medium
silver,nickel,lead,tin,metal elements,medium
bombshell,twist,wrench,curveball,metaphor for something unexpected,medium
whirlwind,circus,roller coaster,soap opera,metaphors for a dramatic and chaotic event,medium
picnic,breeze,pie,abc,metaphors for easy things,hard
hornet’s nest,can of worms,minefield,pandora’s box,metaphors for potentially volatile situations,easy
means,channel,vehicle,medium,method,medium
micro,mega,kilo,pico,metric prefixes,medium
spirit,grit,resolve,fight,mettle,medium
teams,edge,office,windows,microsoft products,hard
word,edge,bing,surface,microsoft products,very_hard
fudge,shoot,frick,shoot,mild oaths,medium
darn,heck,fie,frick,mild oaths,medium
fiddlesticks,sugar,fudge,fudge,mild oaths,medium
sphere,circle,scene,world,milieu,easy
fatigue,drab,camo,khaki,military clothing descriptors,medium
bug,cold,cough,chill,minor ailments,medium
hash,medley,jumble,stew,mishmash,easy
soften,dampen,temper,cushion,mitigate,medium
ray,royal,met,angel,mlb player,hard
can,will,must,might,modal verbs,hard
yardstick,benchmark,gauge,standard,model for reference,easy
podcast,smartwatch,crypto,vape,modern inventions,very_hard
train,car,boat,plane,modes of transportation,easy
baby,toy,mini,pocket,modifiers meaning “small”,hard
rum,lime,soda,mint,mojito ingredients,hard
cool,temper,moderate,settle,mollify,medium
pamper,humor,indulge,baby,mollycoddle,easy
jail,boardwalk,chance,go,monopoly squares,easy
purr,buzz,drone,hum,monotonous sounds,easy
gas,cable,electric,water,monthly bills,easy
gas,internet,rent,phone,monthly expenses,medium
goose,earth,may i,superior,mother ___,very_hard
bus,car,motorcycle,truck,motor vehicles,medium
fuji,hood,olympus,whitney,mount ___,medium
hover,scroll,click,drag,mouse actions,easy
bolt,barrel,hurtle,tear,move at breakneck speed,easy
sway,swing,rock,wave,move back and forth,medium
progress,advance,push,march,move forward,medium
glide,sail,coast,breeze,move in an effortless way,hard
flap,wave,sway,blow,move in the wind,medium
dash,bolt,fly,dart,move quickly,easy
barrel,bolt,zip,zip,move quickly,medium
race,fly,dart,dash,move quickly,medium
steal,slip,tiptoe,creep,move stealthily,medium
fly,soar,glide,float,move through the air,easy
push,drive,prompt,propel,move to action,easy
groove,bop,sway,bounce,move to the music,easy
fly,race,blaze,tear,move with speed,medium
picture,flick,feature,film,movie,easy
tilt,zoom,pan,dolly,movie camera verbs,hard
romance,musical,western,horror,movie genres,easy
alien,wicked,gladiator,venom,movie series with 2024 releases,hard
cast,plot,genre,title,movie summary info,easy
